id,created_at,text
580015436118384640,2015-03-23 14:37:10,b'Untung HATE urang buatan ALLAH mun buatan CHINA cigana geus rajet :(('
579923877712646144,2015-03-23 08:33:21,"b'Gayaa batur mah marake LINE anjirr :(( ,, ai urang HP esia bisa naon :((  disitu kadang saya merasa sedih'"
579923271920963585,2015-03-23 08:30:57,b'RT @ComicSunda: 5 fakta tukang cuankie | @un_pejuang45\xc3\x97http://t.co/HlyPAMvd7T'
579921490595823616,2015-03-23 08:23:52,b'RT @Edrea11: libur bikin bosen\xf0\x9f\x92\xa9 \xf0\x9f\x93\xba Watching Empire Season 1 \xe2\x80\x94 https://t.co/h9NQaYQrjM'
579901874192543744,2015-03-23 07:05:55,b'@infosebel urang teu boga line sateh :(( hp esia bisa naonn'
579901655476346880,2015-03-23 07:05:03,b'RT @infosebel: anu rek ngiluan PO langsung add LINE urang heueuh yeuh aydi na ~&gt; dadangkoneloasli http://t.co/utjp10zRpL'
579901114083979264,2015-03-23 07:02:54,b'@KomediSunda ka tukang cilok nu sok aya di SD heula atuh lapar mah :(('
579900379501969409,2015-03-23 06:59:59,"b'RT @banyolansunda: Profil Vina Ferina Pemeran Ceu Esih (Istri Kang Mus) di Sinetron ""Preman Pensiun http://t.co/WAEEMBTEKC @dodisanjaya htt\xe2\x80\xa6'"
579898385114664960,2015-03-23 06:52:03,b'@ComicSunda lamun di pake oge engke bakalan rorombeheun suku na dol :(('
579898056381870080,2015-03-23 06:50:45,"b'RT @ComicSunda: Kamu itu ibarat sendal, melindungi dan bikin nyaman | Jika sendal itu basah, kamu masih nyaman untuk memakainya? | TEU :(( \xe2\x80\xa6'"
579895983045111808,2015-03-23 06:42:30,b'@AsepBetrik polbek gaess :(('
579894326454419456,2015-03-23 06:35:55,"b'Aing bieu ulinn ka Mall siahh.. trus aing labuh dina tangga, nyeurina mah henteuu .. ngan era na etaa :(('"
579893738027114497,2015-03-23 06:33:35,"b'pengen ulin ka imah kabogoh tapi kajebak hujan, bagaikan rek nyunut udud eweuh korek. kakalapakan aisia :('"
579866786167848961,2015-03-23 04:46:29,"b""*kfc* halo kfc | iya? | pesen ayam dua | dikirim kmna? | ke rumah. Sklian mba nya kesini. Kita botram :'D | mas? | iya? | KUMASIA! | okey :("""
579865118596448256,2015-03-23 04:39:52,b'Kukulutus adalah suatu kondisi dimana seseorang sungut nyah muncugug tuluy ngacoblak teu ereun2 gara2 boga impian teu kacapai :(('
579849646438125568,2015-03-23 03:38:23,b':( http://t.co/f3Yd3t12AS'
579847856040755201,2015-03-23 03:31:16,b'Nyeri beuteung kieu ih tapi lapar ongkoh. Atau tuang bari modol kitu nya? Biar efisien waktuna :(('
579845498233720834,2015-03-23 03:21:54,b'Lamun ningali dompet sok hayang ceurik :(( lila keneh ka tanggal hiji na oge :('
579829463585722368,2015-03-23 02:18:11,"b""Semangat iiah buat yang lagi UAS :')"""
579564621339602944,2015-03-22 08:45:48,b'@FadhlanGehu @socialtiga_15  masuk sekolah iraha ??? :(( senen ayeuna iiah ??'
579560454596345856,2015-03-22 08:29:14,"b'@ComicMerch mang , kaos na di daerah cimahi aya teu :(( ?'"
579559873555210240,2015-03-22 08:26:56,b'@ComicSunda ayeuna persib maen ktu dol :(('
579165336953466880,2015-03-21 06:19:11,b'@netmediatama acara nya di ramein sama siapa aja iiah ??'
579164386515800065,2015-03-21 06:15:24,b'RT @infosebel: Fakta #Aquarius : #Aquarius jagalah makanan yang tidak kondusif. Karena nanti akan terkena penyakit kokonengeun dinu bitis.'
579164314658992129,2015-03-21 06:15:07,b'@infosebel pangakit kokonengeun teh tai lain dang :('
579127116584722433,2015-03-21 03:47:18,b'Dianggap temen sama orang yg kita sayang teh rasanya kaya ditodong begal tp euweuh nu nulungan :('
579125701401452544,2015-03-21 03:41:41,b'RT @rocket_rockers: selamat hari raya Nyepi buat temen-temen yang merayakannya :)'
578783460988317696,2015-03-20 05:01:45,b'@ComicSunda nyuung keun pin na Mang ??'
578782469152862208,2015-03-20 04:57:48,b'HAYANG DI LUHUR TAPI KALAKUAN NINCEUK WAE ANU DI HANDAP.. MOAL DI IJABAH KU ALLOH NA OGE.. *omean'
578779310154067969,2015-03-20 04:45:15,b'RT @aprilian_da: Hhhhhhaaaaaaaaaa..... http://t.co/bjkfVmejno'
578520985961263104,2015-03-19 11:38:46,"b'Tukang gehu titis :v wkwkwk RT@FadhlanGehu ""naon aya ngaran urang? Urang teu apal nanaon !!'"
578520767467401216,2015-03-19 11:37:54,"b'RT @FadhlanGehu: ""@dicky_014: udud potong disimpen dinu saku salah saha? Tukang parkir? Tukang gehu tiis? :((""naon aya ngaran urang? Urang \xe2\x80\xa6'"
578496411156660224,2015-03-19 10:01:07,b'udud potong disimpen dinu saku salah saha? Tukang parkir? Tukang gehu tiis? :(('
578491850056564737,2015-03-19 09:42:59,b'@widantyalfiaani folback nya :('
578491198643441665,2015-03-19 09:40:24,"b'@MAFIAclothes bro, kaos na di kirim atawa buka toko gan :( ?'"
578490589966045186,2015-03-19 09:37:59,"b'@MAFIAclothes baju na , di kirim atawa buka toko bro ???'"
578490042206674944,2015-03-19 09:35:48,b'@BelegugPisan @MAFIAclothes kaos na mun jang lalaki aluss teu nya ?'
578489147754582016,2015-03-19 09:32:15,b'Di imah weh urng mah...'
578486801481883648,2015-03-19 09:22:55,b'@ComicSunda nyaan etatehh :( ?'
577447607229796352,2015-03-16 12:33:32,b'@infowatir ari pharel wiliam teh saha kang :('
577048048573919232,2015-03-15 10:05:50,"b""RT @hitmansystem: Praktekkin jangan lupa yeahhh RT @dicky_014: baca artikel hitman di web , jadi nambah percaya diri :') makasih min"""
576994076731396096,2015-03-15 06:31:22,"b""@hitmansystem baca artikel hitman di web , jadi nambah percaya diri :') makasih min"""
576893139153084416,2015-03-14 23:50:17,b'#HajiLulungEffect teh sahaa ?? :(( asa loba nu ngomongkeunn'
576892775255273473,2015-03-14 23:48:50,b'Plis anyingggg meni rudet sia goblog alungken ka susukan gera ku aing;(((('
576701313699835904,2015-03-14 11:08:02,b'@angelcomee follback dong kak :)'
576700468253962240,2015-03-14 11:04:40,b'siap2 ah kedap deui OTW Pussen arhanud Cimahi FREE ! #ggmildTour2015'
576699729943232512,2015-03-14 11:01:44,b'RT @BugssbunnyMusic: Malam ini @donlegoband @ROSEMARYsk8punk @saintlocoband jam 7 malam di Pussen arhanud Cimahi FREE ! #ggmildTour2015 htt\xe2\x80\xa6'
576699248000958464,2015-03-14 10:59:49,b'@FadhlanGehu sip'
576699205399408641,2015-03-14 10:59:39,b'RT @FadhlanGehu: @dicky_014 stalker sia mah'
576698558100873216,2015-03-14 10:57:05,"b'kabanggaan RT @infosebel Selamat Hari Jadi ke-82, PERSIB BANDUNG! sing ____________ sa alam dunya. #Milangkala82thPERSIB'"
576697471956439040,2015-03-14 10:52:46,b'@FadhlanGehu @infosebel bengeut aingg etaamahhh :( goreng geuningan :((('
576697275239374848,2015-03-14 10:51:59,b'RT @FadhlanGehu: Dadang Conelo ka 2 mang @infosebel haha http://t.co/XiDnXTquo6'
576631574046748672,2015-03-14 06:30:55,"b""Happy Aniversary #82ThPersibBandung :') (14 Maret 1933 - 14 Maret 2015)"""
576384716007305216,2015-03-13 14:09:59,b'Ngetwit mah apa weh da moal matak reuneuh atuh :('
576284091777036288,2015-03-13 07:30:08,b'Baragajull satehh :P'
576283684707274752,2015-03-13 07:28:31,"b'@infosebel dang , abi bade curhat :( . naha bengeut sayah goreng tapi loba nu bogoh ka abi nyaa ?? :((('"
576000550388420609,2015-03-12 12:43:27,b'kahujanan + asup anginnn anyingg teh'
575579133033517056,2015-03-11 08:48:53,b'RT @infosebel: kenapa mantan itu di bakar? tak selamanya mantan itu indah~ nyatanya~ pianyingeun~ aduh anying~ aing ngeuneus~ :(( #nyanyi'
574377373862252544,2015-03-08 01:13:32,b'@risma_maymay udah'
574147008581128192,2015-03-07 09:58:08,"b'yang on retweet , nntar di follback :)'"
573808872822976513,2015-03-06 11:34:30,b'Dirumah sendirian :( kesini atuhh'
573808293262462976,2015-03-06 11:32:12,b'Perut Ibu @AsliGoblok Katty Perry adalah penyanyi yang berasal dari ________'
573771361119703040,2015-03-06 09:05:27,b'kekesed welcome siahh'
573771158195077120,2015-03-06 09:04:38,b'RT @infosebel: Udah lama yah ga ngetweet horor guys~ mau cerita horor dari dadang engga? Jawab atuh sateh tuyul kroasia.'
573743195378446336,2015-03-06 07:13:32,b'RT @FadhlanGehu: @dicky_014 naon? Siah naon? Naon?'
573743047135002624,2015-03-06 07:12:56,b'Tinggal tunggu giliran main nya (y)'
573409604895289344,2015-03-05 09:07:57,b'Kotakkk siah Kotaaakkkkk kotakkkk'
573391222644948992,2015-03-05 07:54:55,b'Pasti bisa karna kita bisa :3'
573127190990077952,2015-03-04 14:25:45,b'@MentionSiimi udah simi :)'
572734762940411904,2015-03-03 12:26:23,"b""akhirnya punya juga batu pancawarna :')"""
572699974628061184,2015-03-03 10:08:08,b'@FadhlanGehu  meh naon hu ngasup2 keun tweet urang ka BM -_-'
572655389998624768,2015-03-03 07:10:59,b'membasmi kebenaran RT @AsliGoblok: #JawabGoblok Tugas Super Hero yang utama adalah membasmi ________'
572654767656185857,2015-03-03 07:08:30,"b""Lestari ({}) :'D http://t.co/Ga5933dpFO"""
572654557295071232,2015-03-03 07:07:40,"b""\xf0\x9f\x98\x89 Ya Allah, lebih dekat kan lagi aku dengan nya :')"""
572653751825141760,2015-03-03 07:04:28,"b'Support dari kamu, buat aku jadi makin semangat :)'"
572653403504951296,2015-03-03 07:03:05,"b""Ga perlu yang sempurna :')"""
572404229396037632,2015-03-02 14:32:57,b'Sarapp siahh :p'
572364053730865152,2015-03-02 11:53:19,b'@netmediatama @TMG_NET cincin batu akik :D'
572349933941997568,2015-03-02 10:57:12,"b'mahal ""@mentionsimi #JombloRapopo kepercayaan itu ..'"
572347745576472576,2015-03-02 10:48:30,"b'diem di rumah :( , ngapalin buat UTS RT @timmykepo : #JombloRapopo Hari Ini\nNgapain Ajah ?'"
572347052438388736,2015-03-02 10:45:45,"b'kalo nge BM udah panjang2 terus cuma di read doank :( ""@MentionSimi: #JombloRapopo kesel itu disaat...""'"
572346010241900547,2015-03-02 10:41:37,b'Cintamu kepada sesuatu yg berlebihan akan menjadikan kamu buta dan tuli'
572345330995355648,2015-03-02 10:38:55,b'@Edrea11 aongg atuh'
572344837128630272,2015-03-02 10:36:57,b'@hanayulias bu'
572305188314169344,2015-03-02 07:59:24,b'Info Bola: Chelsea Juara Capital One Cup http://t.co/ca5yihBe4L'
572302258899062785,2015-03-02 07:47:46,b'RT @bonekpersebaya: gedung @KEMENPORA_RI now !! http://t.co/GE9PIZzcgU'
572300934304280576,2015-03-02 07:42:30,b'Happy BirthDay lestari :* :*'
572281052921638912,2015-03-02 06:23:30,b'.'
572279258837471232,2015-03-02 06:16:22,"b""@hanayulias Bu , terima follow nya :') , jangan lupa follback :'D"""
572235264766046208,2015-03-02 03:21:33,"b""Kangen ka vira :')"""
571895748742131713,2015-03-01 04:52:26,b'kangen sama orang yang lahir nya di bulan juli :('
571825789244604417,2015-03-01 00:14:26,"b'cari mp3 1 album ? download aja di sini -&gt; http://t.co/c7XrXkBUlZ , gratis ko ga usah bayar bayar , ga pake ribet . langsung download !'"
571825047083433985,2015-03-01 00:11:29,b'yakinnn eta teh ?'
571824775535841280,2015-03-01 00:10:25,b'RT @socialtiga_15: Malem mingguan keles @dicky_014'
571625816586469377,2015-02-28 10:59:49,b'Rivers of Babylon'
571625226049478656,2015-02-28 10:57:28,b'jalani saja'
571624803079090176,2015-02-28 10:55:47,"b""HATI emang gak bisa di bohongi :'("""
571624146200731649,2015-02-28 10:53:11,b'Hanya tersenyum yang mungkin kini bisa aku lakukan'
571618554652409856,2015-02-28 10:30:58,"b""Ada aku disini :')"""
571542391460528129,2015-02-28 05:28:19,b'Salah paham terus atuh daa :('
571225788600549376,2015-02-27 08:30:15,"b'indonesia city , travel in indonesia , indonesia backpackers , etc -&gt; http://t.co/lxyrU0lI2B . search what you are looking for now !'"
571224651684139008,2015-02-27 08:25:44,b'#PremanPensiun :v http://t.co/pPsZisRCXA'
571223730241691648,2015-02-27 08:22:04,"b'paling cuma di read doang , kalo gak di read jawaban nya singkat banget :('"
571223564164079616,2015-02-27 08:21:25,b'kalo nge BM dia tuh rasa nya nyesek :('
571214799377281025,2015-02-27 07:46:35,"b'@FadhlanGehu @FadhlanGehu @Revinaprmdr @ilmanachmad @socialtiga_15 telat naon , ongkoh gada bensin buat nunggu di kodim :('"
571214548062965760,2015-02-27 07:45:35,"b'@FadhlanGehu @Revinaprmdr @ilmanachmad @socialtiga_15 eweh usaha kumaha ihh :( , apanan teu apal jalan . bilangin suruh dagoin di kodim'"
571212630494285824,2015-02-27 07:37:58,"b""@FadhlanGehu @Revinaprmdr  @ilmanachmad @socialtiga_15  dimaranaaa:'( ongkoh deuk kerja kelompok. geus nyaho teu apal jalan kalah di tinggal"""
571212178990063616,2015-02-27 07:36:10,"b""Cuma di read doangggg dari tadi pagi :'( jutek njirr"""
571211740379099136,2015-02-27 07:34:26,b'@Edrea11 @socialtiga_15 bisa nyusul teu eta laporan teh ?'
571210887643529216,2015-02-27 07:31:02,"b'RT @socialtiga_15: DickyAlfiansyah/patkai haha, bulett bodas, seuri wae, gapernah baleg, tukang minta hotspot, anaknya burika sejarah:( @di\xe2\x80\xa6'"
570170392335159296,2015-02-24 10:36:29,"b'@dodisanjaya disuruh beli kue balok di garut , beli nya malah di antapani :D wkwk'"
570116352209330176,2015-02-24 07:01:45,b'@86netmedia  Disitu kadang saya merasa sedih. :D http://t.co/KWwX2GK0fA'
570041639118307329,2015-02-24 02:04:52,b'diem di rumah -_-'
570040974547640320,2015-02-24 02:02:13,"b'PPL cantik , tapi jutek :('"
570040678035558401,2015-02-24 02:01:03,"b'indonesia city , travel in indonesia , indonesia backpackers , etc -&gt; http://t.co/lxyrU0lI2B . search what you are looking for now !'"
569875291872436224,2015-02-23 15:03:52,b'RT @ucuppalentin: Sesuai perjanjian RT @iwansaputracig4: @ucuppalentin @revakeew hah hah nonton kang ubed nyopet dapet goceng jd pgn ketawa'
569875180677259265,2015-02-23 15:03:25,"b'sarekeun :( , moal baleggg'"
569668683498287104,2015-02-23 01:22:52,b'Kamuu cantikk'
569465724432830464,2015-02-22 11:56:23,"b'free download wallpapers free ! check this out -&gt; http://t.co/1MENhWBLmF , download now free .. share if you like this site .'"
569463749133758464,2015-02-22 11:48:32,b'@maryam_indah1  http://t.co/eGm8LVTFD9 kok ga bisa di buka link nya :/'
569448799015276544,2015-02-22 10:49:08,"b'RT @rocket_rockers: ayo ayo merapat band pertama udah mau mulai nih, mereka lagi prepare :D #CHEERS'"
569446665121239040,2015-02-22 10:40:39,b'@FadhlanGehu enggeus hu'
569445783348469760,2015-02-22 10:37:09,"b'@FadhlanGehu  enggeus huu , ti baheula'"
569445432251691008,2015-02-22 10:35:45,b'@FadhlanGehu moal ahh :D'
569445114637987840,2015-02-22 10:34:29,b'Libur 3 hari :D'
569444392387260416,2015-02-22 10:31:37,"b'RT @TommySoeharto62: Saya sarankan Joko widodo agar sedikit memiliki pendirian pribadi,jangan hanya mengambil keputusan berdasarkan kata ib\xe2\x80\xa6'"
569400430024728576,2015-02-22 07:36:56,"b'Main gamee , cari uangg :p'"
569399140985102336,2015-02-22 07:31:48,"b'@dodisanjaya  hyong kaos na mang ,,,'"
569397567315845121,2015-02-22 07:25:33,"b'Dapatkan ribuan follower gratis tiap  hanya di =&gt; http://t.co/ELV5BYPqsY 60 follower tiap 5 menit limit, gunakan secara rutin follback'"
569397545065033728,2015-02-22 07:25:28,"b'free download wallpapers free ! check this out -&gt; http://t.co/7oCOPM6xmm , download now free .. share if you like this site .'"
569363458912706561,2015-02-22 05:10:01,b'RT @suaralit: Mari kawan yg mau dukung gemakan tagar #Koin1000untukAustralia &amp; silahkan gerakan pengumpulan koin1000 ini @PintarPolitik @Tu\xe2\x80\xa6'
569336506894012416,2015-02-22 03:22:55,"b'@TubasMediaCom Satu keping koin ini saya persembahkan untuk Aceh yang sedang mengumpulkan #KoinUntukAustralia "" Garuda'"
569335846899306497,2015-02-22 03:20:18,"b'Satu keping koin ini saya persembahkan untuk Aceh yang sedang mengumpulkan #KoinUntukAustralia "" Garuda'"
569334515685941248,2015-02-22 03:15:00,"b'Mau ga dapet 60 follower gratis? klik aja link ini =&gt; http://t.co/yFj6TIKkDa lmit 5 menit agar akun tidak ke suspend , cobain deh follback'"
569334465186500608,2015-02-22 03:14:48,"b'free download wallpapers free ! check this out -&gt; http://t.co/3p9DX2tfiH , download now free .. share if you like this site .'"
569332760260710400,2015-02-22 03:08:02,b'i smoke some cigarette'
569027673676058624,2015-02-21 06:55:44,b'PANASSSSS :(('
569027309962809345,2015-02-21 06:54:17,b'bekerja keras tuk cari jati diri :3'
568747638100660224,2015-02-20 12:22:58,b'RT @persib: PERSIB Cukur Football Plus 7-0 http://t.co/s7SnWaYlsc'
568719909904973824,2015-02-20 10:32:47,b'lagi di cimahii nihh ---&gt;Posisi Lagi Dimana'
568716424685838336,2015-02-20 10:18:56,b'waw ada pak @ridwankamil di acara :D #PremanPensiunRCTI  @dodisanjaya  :D'
568693825624883201,2015-02-20 08:49:08,"b'@FadhlanGehu HU, poe senen neupi ka rebo LIBURRR'"
568693524926894080,2015-02-20 08:47:56,b'Lestarii ({}) :D'
568214800141955072,2015-02-19 01:05:39,b'happy chinese new year'
568212144304435200,2015-02-19 00:55:06,b'Pagii :( diem di rumah . main game :/'
567902132575162369,2015-02-18 04:23:14,b'RT @elange898: Sedih2 http://t.co/l2b2h3lrAp'
567901082950574080,2015-02-18 04:19:03,b'@TanteMami hy tant :D'
567889761337085952,2015-02-18 03:34:04,b'Lieurrrr :(('
567889448173596673,2015-02-18 03:32:49,"b'RT @dodisanjaya: Ditakutin anak buah tanpa alkohol ada bos Jamal ""es teh lemon"" di #PremanPensiunRCTI @MEGASINEMARCTI @OfficialRCTI Jam 17:\xe2\x80\xa6'"
567656165576695808,2015-02-17 12:05:51,b'absolutely loving this site.. http://t.co/FOIYDBMi6j'
567641315064553472,2015-02-17 11:06:50,"b'@MALAYSIA_JAYA babak 1 aja udah kalah 1 - 0 wkwk , dasar malay lopek'"
567638926320349184,2015-02-17 10:57:20,b'Blaaa :('
567308080883302401,2015-02-16 13:02:41,"b'@netmediatama @Ini_Talkshow @indrabruggman tema nya horor , kalo gitu pass banget ngundang mbak AdeJuwita, muka nya horor :D hehe'"
567307082852872192,2015-02-16 12:58:43,"b'RT @netmediatama: Meriah nih malam ini di @Ini_Talkshow ada @indrabruggman, Ade Juwita, Ony Syahrial. Yuk tonton #IniTalkshowNEThoror90 htt\xe2\x80\xa6'"
567274513893568513,2015-02-16 10:49:18,b'nonton film #PremanPensiunRCTI di temani kopi dan cemilann :D @dodisanjaya'
567274370662281216,2015-02-16 10:48:44,b'nonton film #PremanPensiunRCTI di temani kopi dan cemilann :D'
567272018647584768,2015-02-16 10:39:23,"b'@billfoldx ke cimahi kapan kak , dah kangenn (y)'"
567271553264410627,2015-02-16 10:37:32,"b'RT @billfoldx: Karawang digoyang.. Maaf untuk keterbatasan waktu dari panitia penyelenggara, See u again soon \xf0\x9f\x98\x98 xoxo! http://t.co/IucW9jOpOR'"
567208511545683968,2015-02-16 06:27:02,b'Twitter App Tips Trik dan Review http://t.co/lMZbQYpBiZ'
567207986846646273,2015-02-16 06:24:56,b'LIEUURR :('
566960543341105152,2015-02-15 14:01:41,"b'RT @rocket_rockers: beli CD album #MerekamJejak @ outlet"" @icepasco /order online 082243529654 40rb(sticker,pick) http://t.co/KMUB1Qbo5w'"
566960450311426053,2015-02-15 14:01:19,"b'@rocket_rockers @icepasco wah mantapp ka , beli ahh :D'"
566958807897493505,2015-02-15 13:54:48,"b'@AcaraReggae_ @stevenjam  kembali,welcome to my paradise,tersenyum kembali,bertahan,,good bye anjing :D'"
566903821826158593,2015-02-15 10:16:18,b'Gak di follow back juga gpp kok :/'
566894752562294784,2015-02-15 09:40:16,b'@socialtiga_15 besokk LIBURRRR'
566893186056855552,2015-02-15 09:34:02,b'Trik unik buat nambah follower twitter 100% work http://t.co/SM5YNTlv88'
566775784782577665,2015-02-15 01:47:31,b'RT @billfoldx: Jos RT @ArieArmandoo: Aksi panggung yang keren dari @billfoldx @ganialianda ;) http://t.co/91RwbO4bZG'
566775582621302785,2015-02-15 01:46:43,b'RT @ganialianda: Jual baju-baju band hardcoreku dulu. Mau jadi anak indie pop aja \xf0\x9f\x92\xa9\xf0\x9f\x90\xb7\n(Our secondhand stuff\xe2\x80\xa6 (w/ Mufti ) [pic] \xe2\x80\x94 https://t.c\xe2\x80\xa6'
566775496998785026,2015-02-15 01:46:23,b'RT @tasyakamila: Kemaren malem abis nonton Konser Dari Hati-nya @afgansyah_reza. KEREN BANGEEEET \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f http://t.co/39knsBrMBS'
566775458172121089,2015-02-15 01:46:14,b'#np Rosemary Ft Gania - Supergirl'
566774853760335875,2015-02-15 01:43:49,b'Dengerin musik2 nya @billfoldx  KEREENN BINGITTSS'
566772438738812928,2015-02-15 01:34:14,"b'Twitter baruu , yang lama ke suspended :('"
566771109245112322,2015-02-15 01:28:57,"b'@ganialianda kak , kapan mau manggung di cimahi lagii :D'"
